region,category,parameter,mode,powertrain,year,unit,value,Log_price,Log_range_km,Log_charging_time,Log_sales_volume,Log_co2_saved,Log_battery_capacity,Log_energy_efficiency,Log_weight_kg,Log_number_of_seats,Log_motor_power,Log_distance_traveled
Austria,Historical,EV sales,Cars,BEV,2013,Vehicles,650.0,0.0675058210452466,0.18906438275034554,0.5249928391482399,0.559573902791723,0.26363646475539804,0.6642003322911985,0.9161499881887661,0.2683882552711596,0.7314158822675507,0.6689334046497617,0.15315811829759207
Austria,Historical,EV sales,Cars,FCEV,2014,Vehicles,6.0,0.2901859530600426,0.8555679494033159,0.7264753608330826,0.6296629292586702,0.6972137788947951,0.5285349996292168,0.41585173456243807,0.31904110093453575,0.8769514395748776,0.1237554362118436,0.9772734754102368
Austria,Historical,EV stock,Cars,FCEV,2014,Vehicles,3.0,0.5091819917761331,0.8917315770672436,0.24542352888231947,0.6774487813076955,0.7808275316616881,0.490503278963222,0.10063465105121217,0.553506501386793,0.6508532210714126,0.7615212095856272,0.7935335583784813
Austria,Historical,EV stock,Cars,PHEV,2014,Vehicles,780.0,0.5102455965249995,0.6840682568428427,0.7257871376356613,0.707926077131189,0.6616445397803877,0.27764804035755475,0.3654044420232331,0.5635982485560165,1.0,0.928902444536182,0.7934813881229479
Austria,Historical,EV charging points,EV,Publicly available fast,2014,charging points,0.100000001490116,0.511655891190113,0.38908947170023356,0.8961953579478005,0.7503550035905411,0.49618345143968823,0.09995222323897779,0.42630355880650106,0.6505946043600588,0.8769514395748776,0.8350106664004651,0.7934009337636083
Austria,Historical,EV charging points,EV,Publicly available slow,2014,charging points,0.100000001490116,0.5376684462931394,0.8237816179693775,0.7808122166315534,0.668343244459165,0.7230372675780895,0.6255712080493623,0.4984820620087257,0.6125804305154308,0.6455375370534095,0.6572570608092057,0.9508764703854395
Austria,Historical,EV sales share,Cars,EV,2014,percent,0.569999992847443,0.5847825209571518,0.762389515400755,0.09656317333437184,0.8106223697914898,0.8193663309929339,0.42147351953166634,0.4040907011172855,0.753595070690479,0.0,0.6603196059488949,0.7912216307467697
Austria,Historical,EV stock share,Cars,EV,2014,percent,0.089000001549721,0.49313209797419155,0.6428961583392587,0.6011380313457972,0.30079680284886456,0.23135781099192987,0.7322339485885812,0.75395972956046,0.6389382901401666,0.0,0.8559712379551736,0.9440478746322563
Austria,Historical,EV stock share,Cars,EV,2015,percent,0.140000000596046,0.01887397304261995,0.8394514519606486,0.38435590191469327,0.8569828279110241,0.8518295679360223,0.49838886222367607,0.42847436107724357,0.2188930168838361,0.6293747342414246,0.6668278945323918,0.884175475753477
Austria,Historical,EV sales share,Cars,EV,2015,percent,0.899999976158142,0.5017343307138855,0.6221394214425466,0.5631976654556448,0.8175647794841714,0.725574224349483,0.31545240104967753,0.4219795453566887,0.7924644418029203,0.5532947556651124,0.7814240005207655,0.9689251228234372
Austria,Historical,EV charging points,EV,Publicly available fast,2015,charging points,0.100000001490116,0.5068860929764956,0.46935622445043523,0.991703462915012,0.7650517031841213,0.49659516292184136,0.6642003322911985,0.7427768754175165,0.238761159039945,0.5532947556651124,0.659351848254182,0.892819248459455
Austria,Historical,EV charging points,EV,Publicly available slow,2015,charging points,0.100000001490116,0.5033096522327725,0.5408589675211577,0.9349737322590562,0.3079397200163947,0.24765496970441914,0.36110407873878736,0.6295716150155085,0.6519538499930144,0.3236566839097653,0.7748504180988061,0.7938623870600652
Austria,Historical,EV stock,Cars,PHEV,2015,Vehicles,1500.0,0.5109947223477178,0.58173859077687,0.9388446396829028,0.6237226630018338,0.5384596453514786,0.5180034414118013,0.658492345034445,0.6022370331110078,0.5532947556651124,0.4716892228100966,0.7288035205747976
Austria,Historical,EV stock,Cars,FCEV,2015,Vehicles,6.0,0.3994404021039131,0.865009769695934,0.5631976654556448,0.8247290081929699,0.897511013682127,0.11957745575407275,0.1121496758720113,0.5693264802809512,0.3236566839097653,0.6632536607255886,0.8221168163690127
Austria,Historical,EV sales,Cars,PHEV,2015,Vehicles,1100.0,0.6215870174215414,0.5189099430026316,0.9200410798770969,0.7872112365516006,0.6418756192689107,0.23611947912650688,0.5179852652205746,0.5204317995326244,0.5532947556651124,0.8380424909109072,0.790132039137899
Austria,Historical,EV stock,Cars,BEV,2015,Vehicles,5000.0,0.5127388229622607,0.4014865833945167,0.7916460213314547,0.7731284907266933,0.5813947654582622,0.601797796376327,0.7442672983289055,0.5824845470917666,1.0,0.664485499330834,0.7933495775615262
Austria,Historical,EV sales,Cars,BEV,2015,Vehicles,1700.0,0.5009015106328434,0.7895343087990672,0.5460472856194108,0.5601709368112977,0.6607146448778544,0.5658902388399161,0.4705051899275853,0.77565444454937,0.0,0.6593131109929611,0.8483449946252155
Austria,Historical,EV stock,Cars,BEV,2016,Vehicles,9100.0,0.512192336489596,0.5617706347395284,0.7250978564467435,0.7627720141088812,0.6101128007397919,0.6535195992414973,0.6786815755721242,0.631520702347232,0.0,0.0,0.793373253920509
Austria,Historical,EV sales,Cars,PHEV,2016,Vehicles,1200.0,0.5076873668095594,0.8827579471660949,0.7886627945907058,0.9719168699282541,0.9719194143052913,0.4398184280858708,0.34146115244579545,0.5119571013888722,0.0,0.35180665272342004,0.9060232134940476
Austria,Historical,EV stock,Cars,FCEV,2016,Vehicles,13.0,0.27323159888421067,0.7457242208080814,0.8422051052677433,0.9275350404609597,0.8808131247037577,0.6694409763466198,0.5752235382255045,0.8247160252341157,0.7314158822675507,0.7410550579383197,0.7987712798788884
Austria,Historical,EV stock,Cars,PHEV,2016,Vehicles,2300.0,0.5106047825014279,0.816184041708018,0.5162862097532732,0.7210050600229794,0.7511397655786846,0.5893890658875769,0.47969938596849404,0.5681966100987177,0.6473133678195306,0.660899639472659,0.7934576605098393
Austria,Historical,EV charging points,EV,Publicly available slow,2016,charging points,0.100000001490116,0.5149605193190965,0.6167305841648625,0.7202429887908949,0.8397845187622823,0.7752062193238448,0.5512599162120342,0.6031255728809858,0.8345468380911205,1.0,0.5249171245611746,0.7931886963527992
Austria,Historical,EV sales share,Cars,EV,2016,percent,1.5,0.8200386640930972,0.31834875713945343,0.600227620220649,0.7188162438165793,0.30511433155818357,0.6947099909784384,0.8188525355921502,0.2468366791328478,0.6383944415109528,0.6565963327421183,0.5590905145231382
Austria,Historical,EV stock share,Cars,EV,2016,percent,0.239999994635582,0.511243314209386,0.6263076003227088,0.5572192125503947,0.7322256263461844,0.6115313788125382,0.7366981851817471,0.7412056896724414,0.526297605985298,1.0,0.6607063466579066,0.7934341103467784
Austria,Historical,EV stock share,Cars,EV,2017,percent,0.379999995231628,0.412784043257993,0.8633854864029613,0.7244075140084628,0.8293529740261585,0.8709950893734469,0.5489793648472869,0.5373095461781473,0.22511332732922362,0.8769514395748776,0.2293934142511942,0.99757284974085
Austria,Historical,EV sales share,Cars,EV,2017,percent,2.0,0.4395031179055131,0.5865929130993022,0.7244075140084628,0.8232580739590452,0.7104508847715975,0.7411156749832084,0.7201656365266306,0.6632577530428962,0.0,0.05564968892362776,0.3162328092065829
Austria,Historical,EV charging points,EV,Publicly available fast,2017,charging points,0.100000001490116,0.4909168543032081,0.6757269012146685,0.9341089734083837,0.5366786313542815,0.4740705028626445,0.20597334172096615,0.2822643171154958,0.5567799661244726,0.0,0.8647716194378408,0.8466371670833781
Austria,Historical,EV charging points,EV,Publicly available slow,2017,charging points,0.100000001490116,0.49720246371210663,0.5496925531788286,0.6701257552172141,0.7309206633049135,0.6114118118356847,0.482467485118554,0.5751569534347901,0.6537797182556684,0.6490852566717202,0.6572959083707381,0.9842387815946685
Austria,Historical,EV stock,Cars,PHEV,2017,Vehicles,3900.0,0.48000321547620395,0.5639101102422164,0.6854563878842092,0.25323431279518616,0.12975610230602908,0.709175399696844,0.8064763454873286,0.5751140383244602,0.6383944415109528,0.6605130021592007,0.7112869031014046
Austria,Historical,EV stock,Cars,FCEV,2017,Vehicles,19.0,0.2842586349820291,0.920646137737352,0.7188461735643822,0.7556475286992006,0.8406146767131167,0.7185505948824527,0.4989047127335925,0.6207392690264637,1.0,0.7748504180988061,0.3430927493352369
Austria,Historical,EV sales,Cars,FCEV,2017,Vehicles,2.0,0.44633753276942656,0.2878161034498794,0.44367491210790855,0.7574036937105117,0.5083831478061281,0.5065130883967905,0.7301667211490813,0.57677793780074,0.3236566839097653,0.39773250324142095,0.7951136708885294
Austria,Historical,EV sales,Cars,PHEV,2017,Vehicles,1700.0,0.8079958844595385,0.7338396633741617,0.6101418946429912,0.32088048899116783,0.026243759117283827,0.5893890658875769,0.5232839803934582,0.3806252271145629,0.5532947556651124,0.019029758427755006,0.9127577195384102
Austria,Historical,EV stock,Cars,BEV,2017,Vehicles,15000.0,0.5064370217664784,0.6577905693091479,0.6654224534368206,0.791302951013845,0.7132513094750684,0.4742756467293623,0.502974378280371,0.6064829047148672,0.6508532210714126,0.7019596403057307,0.9034889327532638
Austria,Historical,EV sales,Cars,BEV,2017,Vehicles,5400.0,0.5782535625856973,0.6309612673379632,0.7271625292818961,0.7369586290436789,0.6376971022169854,0.49838886222367607,0.6248030030900825,0.34426120010197536,0.7314158822675507,0.6613247018736992,0.6433635973576624
Austria,Historical,EV sales,Cars,BEV,2018,Vehicles,6800.0,0.49673216902674433,0.7484117672123356,0.9155527808870295,0.3149125514610265,0.4692779042466647,0.42194199978115177,0.30333138098874624,0.7736126798198608,0.3236566839097653,0.6606290150620464,0.8946090939298985
Austria,Historical,EV stock,Cars,BEV,2018,Vehicles,21000.0,0.5342166229052321,0.6176616637021655,0.96098607153303,0.9304369147610139,0.8188090681724031,0.6995871137521605,0.6873039177476709,0.7000584625697792,0.7314158822675507,0.3577094535555019,0.06783205382674673
Austria,Historical,EV sales,Cars,PHEV,2018,Vehicles,2300.0,0.740791339871862,0.6871818145696558,0.4526299637625901,0.7412160068611011,0.69790426635249,0.5380284734774661,0.5900097061664505,0.5658163177964806,0.6473133678195306,0.6573347538453183,0.7294254149628405
Austria,Historical,EV sales,Cars,FCEV,2018,Vehicles,7.0,0.5992075205833913,0.5865929130993022,0.7167427577048981,0.35812618223624115,0.1380000669196938,0.2642543306183882,0.4107516496836757,0.8131418917687192,0.6786207373216697,0.9235462045900009,0.6865566315006748
Austria,Historical,EV stock,Cars,FCEV,2018,Vehicles,24.0,0.5066778890480599,0.7936455999927927,0.5206606573783817,0.7396933790891893,0.7420541891614266,0.4022944704757283,0.290901708453022,0.40723603614660586,0.8769514395748776,0.9627830854112247,0.8750435015609175
Austria,Historical,EV stock,Cars,PHEV,2018,Vehicles,5700.0,0.5123836012733953,0.4587430551941518,0.31079147871284285,0.8174975527212975,0.6761756308954273,0.6138519427540081,0.739296585553907,0.5883398547757617,0.7314158822675507,0.6290135275911517,0.8336559362811626
Austria,Historical,EV charging points,EV,Publicly available fast,2018,charging points,0.100000001490116,0.5034433562458318,0.6945813062546231,0.9371283607449218,0.7902368250847607,0.7430594053198251,0.5311453880142407,0.5908033108317744,0.4869558091351589,0.641973979348597,0.8319660762754975,0.943101099323993
Austria,Historical,EV charging points,EV,Publicly available slow,2018,charging points,0.100000001490116,0.5079109849555365,0.6778794015564096,0.9515115081886857,0.6261132484012166,0.5944511983239588,0.09995222323897779,0.2172711394190544,0.6188384502979893,0.659634779385821,0.6602809204990074,0.7936070475008536
Austria,Historical,EV sales share,Cars,EV,2018,percent,2.59999990463257,0.24837631177885022,0.7590016551094936,0.8276268340645685,0.4980444171354317,0.531354076820154,0.5529794360839224,0.5252408550857023,0.5428840768617578,0.6561337404394656,0.6664444149485198,0.39567329968237086
Austria,Historical,EV stock share,Cars,EV,2018,percent,0.529999971389771,0.5084375431058117,0.7087383903846558,0.8895526094124865,0.6157275825060422,0.5316840025849191,0.4600592830519037,0.5390778577729135,0.14393072304857757,1.0,0.10732088590467104,0.793617561548448
Austria,Historical,EV stock share,Cars,EV,2019,percent,0.75,0.22834816451302942,0.5461802494426002,0.8947801732114163,0.7473882098679727,0.5897764845167485,0.4386499467855287,0.6210332817195524,0.39237932635783235,0.6455375370534095,0.5657292204987368,0.43449274191227794
Austria,Historical,EV sales share,Cars,EV,2019,percent,3.5,0.04356756593764821,0.38403172581742706,0.03988203585351813,0.641032183169131,0.4421723171967148,0.5634198578646314,0.7527859204297723,0.6445751680021017,0.641973979348597,0.6657920325521993,0.8031668348022984
Austria,Historical,EV charging points,EV,Publicly available fast,2019,charging points,0.100000001490116,0.6400203032120331,0.42296212575539127,0.48910350398865365,0.8863754777680075,0.6721422296704535,0.704264654141298,0.7748747882208925,0.39622515576449047,0.8769514395748776,0.4963704272019229,0.9081896541609185
Austria,Historical,EV charging points,EV,Publicly available slow,2019,charging points,0.100000001490116,0.8212779805268777,0.4587430551941518,0.7216354660749376,0.5987059280147138,0.03894401814070547,0.5566698511210983,0.6795652298656328,0.5434197923761515,0.0,0.6982984219197967,0.6336972408624049
Austria,Historical,EV stock,Cars,PHEV,2019,Vehicles,8000.0,0.3148396534747011,0.8485011653468806,0.7132149871455911,0.4450735022967036,0.7148863101682214,0.33889545528898823,0.2971870885457001,0.7243879129258675,0.0,0.6614792080893301,0.8666719724005669
Austria,Historical,EV stock,Cars,FCEV,2019,Vehicles,41.0,0.5129195833480065,0.8103990188368753,0.9726537935289804,0.7828624614794637,0.8018155990640804,0.7454873868646736,0.6776851875770998,0.570410502250116,0.0,0.3458552686221692,0.7933295468623291
Austria,Historical,EV sales,Cars,FCEV,2019,Vehicles,19.0,0.7424202372409638,0.48503622348984554,0.6755513033108154,0.7097696743069681,0.5528341661508035,0.4573987393826431,0.670973300182436,0.5398321890484761,0.6543774457812306,0.887728756696565,0.7860867710028687
Austria,Historical,EV stock,Cars,BEV,2019,Vehicles,30000.0,0.77048365868934,0.6745411866146622,0.7146294278298799,0.8136470610520674,0.7685139889014508,0.41199297625678244,0.4697036749109421,0.7323319542807667,0.6437577467951239,0.0,0.7849051420961417
Austria,Historical,EV sales,Cars,BEV,2019,Vehicles,9300.0,0.05368831141712427,0.8827579471660949,0.9366982625583801,0.9189657590412721,0.9578895385018983,0.4022944704757283,0.3171078666656414,0.6620596220185089,0.3236566839097653,0.8500442450460581,0.7299426793073058
Austria,Historical,EV sales,Cars,PHEV,2019,Vehicles,2200.0,0.50005283092284,0.6913798789147616,0.7257871376356613,0.7313958684155488,0.7032568745313522,0.15628463397778858,0.3087774640045463,0.5466810802870672,0.3236566839097653,0.7479416727192891,0.9548857186752748
Austria,Historical,EV sales,Cars,PHEV,2020,Vehicles,7600.0,0.5090628444616421,0.8404137696612526,0.9280085075335144,0.8407666720087885,0.8482215269228922,0.5063597939106168,0.33028927949033327,0.5441609453836547,0.0,0.7445065637107184,0.8978785378954095
Austria,Historical,EV sales,Cars,BEV,2020,Vehicles,16000.0,0.4889280982296107,0.44786909418293885,0.4488139634946259,0.34704373206220396,0.2286276356629251,0.41199297625678244,0.6866843032155964,0.7294525650160066,0.6508532210714126,0.8676814386016103,0.9916157635194436
Austria,Historical,EV sales,Cars,FCEV,2020,Vehicles,14.0,0.7607248340321533,0.8460098425491756,0.8680106912632377,0.8822808573710392,0.8833508016051314,0.713889040034376,0.6006250147510316,0.6121614384659981,0.7314158822675507,0.847062430155002,0.6620239397692975
Austria,Historical,EV stock,Cars,FCEV,2020,Vehicles,45.0,0.47175621270245927,0.575182204966133,0.7690852313643092,0.7501000996572649,0.6024622338439013,0.6313109757916986,0.6559759565572642,0.6295681410524603,0.6526172783642754,0.6619811254078898,0.7527478411009114
Austria,Historical,EV stock,Cars,PHEV,2020,Vehicles,15000.0,0.6275632569819933,0.925161972306993,0.9315046447404763,0.6254322130124903,0.7366894569453973,0.7540972045026699,0.5191643902676056,0.3135290378427964,0.5532947556651124,0.6584603657908961,0.7900931167747727
Austria,Historical,EV charging points,EV,Publicly available fast,2020,charging points,0.100000001490116,0.4302585123188756,0.6309612673379632,0.9560678065882685,0.7653562984823701,0.7119182270025955,0.5462681764055732,0.603450055050797,0.7827588212797503,0.6578861793434287,0.8589166150883343,0.743074190241404
