region,category,parameter,mode,powertrain,year,unit,value,price,range_km,charging_time,sales_volume,co2_saved,battery_capacity,energy_efficiency,weight_kg,number_of_seats,motor_power,distance_traveled
Austria,Historical,EV stock,Cars,FCEV,2019,Vehicles,41.0,55164.69,456.0,11.29,2941.0,536.44,97.0,298.91,1764.0,2.0,121.0,50273.63
Austria,Historical,EV sales,Cars,FCEV,2019,Vehicles,19.0,72447.0,218.61,5.82,2291.38,196.9,49.0,291.67,1696.18,4.54,256.0,49076.84
Austria,Historical,EV stock,Cars,BEV,2019,Vehicles,30000.0,74902.0,335.46,6.35,3267.0,469.14,44.0,139.82,2171.0,4.48,75.0,48884.31
Austria,Historical,EV sales,Cars,BEV,2019,Vehicles,9300.0,31976.0,537.0,10.42,4681.0,1005.48,43.0,80.07,1983.95,3.0,243.0,40716.0
Austria,Historical,EV sales,Cars,PHEV,2019,Vehicles,2200.0,54328.22,348.47,6.51,2467.0,360.76,24.0,77.67,1711.14,3.0,211.0,86048.0
Austria,Historical,EV sales,Cars,PHEV,2020,Vehicles,7600.0,54912.62,488.0,10.22,3584.0,646.62,55.03,84.02,1705.62,2.0,210.0,71184.0
Austria,Historical,EV sales,Cars,BEV,2020,Vehicles,16000.0,53615.23,201.0,3.51,664.0,53.39,44.0,308.9,2163.0,4.52,249.0,97231.0
Austria,Historical,EV stock,Cars,BEV,2020,Vehicles,45000.0,38551.0,150.0,1.16,2626.74,118.46,53.27,373.33,1055.0,6.0,123.0,85747.0
Austria,Historical,EV sales,Cars,FCEV,2020,Vehicles,14.0,74039.0,494.21,8.94,4129.85,744.84,90.0,225.57,1861.0,5.0,242.0,32482.0
Austria,Historical,EV stock,Cars,FCEV,2020,Vehicles,45.0,52533.0,268.0,7.17,2629.71,240.44,74.0,276.12,1903.0,4.53,187.35,43925.0
Austria,Historical,EV stock,Cars,PHEV,2020,Vehicles,15000.0,63210.0,591.0,10.3,1718.0,412.73,99.0,167.51,1269.0,4.0,186.44,49735.28
Austria,Historical,EV charging points,EV,Publicly available fast,2020,charging points,0.100000001490116,50007.0,304.0,10.88,2770.34,373.56,60.49,227.91,2316.0,4.56,246.0,42534.0
Austria,Historical,EV charging points,EV,Publicly available slow,2020,charging points,0.100000001490116,54449.0,140.0,6.42,2435.0,136.36,52.0,371.43,2387.0,4.51,131.0,56724.0
Austria,Historical,EV sales share,Cars,EV,2020,percent,9.5,55585.05,525.0,7.13,4985.0,853.31,59.25,105.15,1095.0,3.0,119.0,57678.0
Austria,Historical,EV stock share,Cars,EV,2020,percent,1.20000004768372,32206.0,367.0,11.27,3091.0,453.76,18.1,68.12,1034.0,4.42,124.0,51881.2
Austria,Historical,EV stock share,Cars,EV,2021,percent,2.09999990463257,48217.0,269.0,1.29,398.0,42.82,27.75,245.35,1035.0,4.46,212.0,50812.14
Austria,Historical,EV sales share,Cars,EV,2021,percent,20.0,55052.09,123.0,3.97,2551.0,125.51,59.64,354.49,2257.0,2.0,148.0,50288.33
Austria,Historical,EV charging points,EV,Publicly available fast,2021,charging points,1600.0,56548.0,324.0,9.84,3898.0,505.18,97.0,354.7,2094.0,4.49,188.18,5845.0
Austria,Historical,EV charging points,EV,Publicly available slow,2021,charging points,8900.0,54354.3,384.03,7.55,3482.0,500.31,36.0,98.63,1292.0,4.0,186.31,99231.0
Austria,Historical,EV stock,Cars,PHEV,2021,Vehicles,29000.0,53825.92,177.68,6.5,1300.0,81.12,83.0,532.05,1724.21,4.4,218.0,96549.0
Austria,Historical,EV stock,Cars,FCEV,2021,Vehicles,55.0,31276.0,193.0,11.71,913.0,70.48,96.0,620.67,1116.0,4.3,187.85,67967.0
Austria,Historical,EV sales,Cars,FCEV,2021,Vehicles,14.0,69867.0,305.0,8.66,255.0,-64.76,45.75,219.67,1011.0,2.0,181.0,49299.09
Austria,Historical,EV stock,Cars,BEV,2021,Vehicles,77000.0,72731.0,147.0,2.83,3051.0,190.4,30.0,279.44,1160.0,4.0,89.0,31127.0
Austria,Historical,EV sales,Cars,BEV,2021,Vehicles,33000.0,55078.51,445.0,11.34,2664.84,421.04,97.0,217.98,2025.0,6.0,116.0,50284.25
Austria,Historical,EV sales,Cars,PHEV,2021,Vehicles,15000.0,55753.0,159.0,4.66,2304.82,125.86,48.0,314.5,1767.36,4.51,186.65,62957.0
Austria,Historical,EV sales,Cars,PHEV,2022,Vehicles,13000.0,37069.0,166.0,6.66,2127.0,141.23,46.89,375.84,1176.0,7.0,187.38,84756.0
Austria,Historical,EV sales,Cars,BEV,2022,Vehicles,34000.0,39909.0,317.0,9.89,4615.0,585.18,68.0,214.51,1241.0,3.0,148.0,98716.0
Austria,Historical,EV stock,Cars,BEV,2022,Vehicles,110000.0,46531.0,496.0,6.63,4679.0,928.31,92.0,185.48,2603.68,6.0,188.11,50841.46
Austria,Historical,EV sales,Cars,FCEV,2022,Vehicles,14.0,30301.0,194.0,2.99,4147.0,408.13,43.0,221.65,1927.0,6.0,198.0,83618.0
Austria,Historical,EV stock,Cars,FCEV,2022,Vehicles,62.0,34056.0,458.12,6.51,4922.0,866.27,46.0,104.55,1896.0,4.0,117.0,51712.99
Austria,Historical,EV stock,Cars,PHEV,2022,Vehicles,42000.0,54296.29,214.0,6.57,1635.73,56.15,75.0,350.47,1816.03,4.0,292.0,76973.0
Austria,Historical,EV charging points,EV,Publicly available fast,2022,charging points,2600.0,55357.06,594.0,10.72,3854.0,915.71,34.0,57.24,2435.0,4.43,127.0,50239.74
Austria,Historical,EV charging points,EV,Publicly available slow,2022,charging points,13000.0,55021.55,379.0,5.49,2467.21,395.24,56.18,160.95,2075.0,3.0,253.0,50291.88
Austria,Historical,EV sales share,Cars,EV,2022,percent,22.0,75288.0,272.0,6.27,361.0,39.28,38.0,139.71,2385.85,5.0,182.0,48912.7
Austria,Historical,EV stock share,Cars,EV,2022,percent,3.0,54600.93,338.0,8.34,2589.46,319.51,61.0,180.47,1868.04,4.49,130.0,73830.0
Austria,Historical,EV stock share,Cars,EV,2023,percent,4.40000009536743,55171.83,368.0,6.51,3751.0,552.15,59.63,201.36,1746.75,5.0,187.11,60714.0
Austria,Historical,EV sales share,Cars,EV,2023,percent,26.0,55609.89,312.0,10.73,2469.46,283.92,36.2,121.79,1717.0,4.59,243.0,22008.0
Austria,Historical,EV charging points,EV,Publicly available fast,2023,charging points,2500.0,66313.0,263.73,8.6,2783.0,280.53,54.97,238.1,1824.0,4.54,216.0,49496.39
Austria,Historical,EV charging points,EV,Publicly available slow,2023,charging points,15000.0,55703.02,287.0,6.57,4944.0,621.18,89.0,376.79,1744.41,5.0,187.53,50197.77
Austria,Historical,EV stock,Cars,PHEV,2023,Vehicles,61000.0,54264.0,133.0,4.14,2438.0,129.7,80.0,601.5,1124.37,3.0,275.0,50349.35
Austria,Historical,EV stock,Cars,FCEV,2023,Vehicles,89.0,51723.0,149.0,6.74,4702.0,280.24,73.0,285.83,2045.0,5.0,243.0,58649.0
Austria,Historical,EV sales,Cars,FCEV,2023,Vehicles,9.0,77544.0,437.25,6.34,2554.6,442.56,46.3,74.91,1791.0,2.0,96.0,48714.1
Austria,Historical,EV stock,Cars,BEV,2023,Vehicles,160000.0,78941.0,440.0,2.41,3338.0,537.59,25.0,37.42,1025.0,2.0,185.79,48603.72
Austria,Historical,EV sales,Cars,BEV,2023,Vehicles,48000.0,35283.0,588.01,7.6,5418.7,1044.21,86.0,151.16,1795.05,4.42,290.0,58649.0
Austria,Historical,EV sales,Cars,PHEV,2023,Vehicles,17000.0,75275.0,546.0,4.47,2036.0,479.58,62.6,89.74,1523.0,6.0,224.0,48883.48
Belgium,Historical,EV stock,Buses,BEV,2010,Vehicles,3.0,53316.0,557.0,10.86,2412.0,537.39,59.0,105.92,1336.73,3.0,275.0,59350.0
Belgium,Historical,EV sales,Vans,BEV,2010,Vehicles,7.0,54119.18,201.0,10.88,2019.9,142.31,78.0,376.13,2257.0,3.0,145.0,89932.0
Belgium,Historical,EV stock,Vans,BEV,2010,Vehicles,62.0,54873.36,338.0,8.43,3298.0,417.09,66.0,195.27,1862.3,2.0,186.83,69474.0
Belgium,Historical,EV sales,Cars,BEV,2010,Vehicles,48.0,59170.0,319.0,6.47,3715.0,474.03,39.0,122.26,2068.0,3.0,79.0,66591.0
Belgium,Historical,EV stock,Cars,BEV,2010,Vehicles,61.0,55331.91,544.7,3.36,3615.0,743.24,83.0,175.47,1823.0,4.0,162.0,50248.41
Belgium,Historical,EV sales,Cars,PHEV,2010,Vehicles,8.0,44074.0,332.0,6.55,2249.0,298.67,36.63,180.72,1106.0,6.0,83.0,51066.3
Belgium,Historical,EV sales share,Cars,EV,2010,percent,0.009999999776483,79537.0,388.0,11.93,3246.02,550.18,48.0,123.71,2311.0,6.0,185.02,79750.0
Belgium,Historical,EV stock,Cars,FCEV,2010,Vehicles,1.0,54970.97,344.72,6.39,258.09,21.89,37.0,62.65,2365.0,2.0,284.0,22894.0
Belgium,Historical,EV stock,Cars,PHEV,2010,Vehicles,9.0,55518.57,193.0,10.24,2528.71,236.8,84.0,435.23,2335.0,5.0,298.0,26162.0
Belgium,Historical,EV stock,Trucks,BEV,2010,Vehicles,2.0,69814.0,431.61,4.0,3771.08,630.27,62.2,169.48,1758.71,2.0,214.0,3073.0
Belgium,Historical,EV stock share,Buses,EV,2010,percent,0.018999999389052,30071.0,378.0,6.56,252.0,38.1,37.47,134.92,1146.0,4.47,117.0,52085.13
Belgium,Historical,EV sales share,Vans,EV,2010,percent,0.013000000268221,73702.0,234.92,6.48,2849.0,255.27,53.76,267.77,1680.09,4.0,168.0,49550.0
Belgium,Historical,EV stock share,Vans,EV,2010,percent,0.010999999940395,54912.73,168.0,5.0,4381.0,294.4,44.0,244.06,1207.0,2.0,113.0,84135.0
Belgium,Historical,EV stock share,Cars,EV,2010,percent,0.001300000003539,33297.0,455.72,3.41,1830.0,374.78,84.0,251.46,1707.0,3.0,153.0,51826.51
Belgium,Historical,EV stock share,Trucks,EV,2010,percent,0.001300000003539,55377.23,458.09,4.21,3890.0,720.43,41.0,39.47,2310.0,6.0,289.0,50238.4
Belgium,Historical,EV stock share,Trucks,EV,2011,percent,0.00400000018999,76424.0,329.02,6.29,94.0,15.49,27.0,89.44,2094.0,7.0,255.0,528.0
Belgium,Historical,EV stock share,Cars,EV,2011,percent,0.00650000013411,51059.0,228.0,6.6,3534.0,322.3,62.0,298.73,1631.24,3.0,193.0,29396.0
Belgium,Historical,EV sales share,Trucks,EV,2011,percent,0.009800000116229,44831.0,148.0,5.91,1735.0,102.71,42.88,385.14,1294.0,6.0,187.84,35198.0
Belgium,Historical,EV stock share,Vans,EV,2011,percent,0.013000000268221,41154.0,546.0,6.48,780.0,257.68,68.0,129.11,1059.0,7.0,88.0,51298.74
Belgium,Historical,EV sales share,Vans,EV,2011,percent,0.039000000804663,54961.94,153.97,6.61,2874.0,158.64,49.49,307.35,1634.61,3.0,186.87,60625.0
Belgium,Historical,EV stock share,Buses,EV,2011,percent,0.018999999389052,54694.29,6.2,11.64,4370.0,211.51,42.8,345.83,2104.0,5.0,133.0,92900.0
Belgium,Historical,EV stock,Trucks,BEV,2011,Vehicles,6.0,58602.0,406.0,6.31,2660.0,431.98,92.0,360.41,1134.0,6.0,294.0,17205.0
Belgium,Historical,EV sales,Trucks,BEV,2011,Vehicles,1.0,38972.0,190.0,6.7,1165.0,-41.25,47.0,324.8,1034.0,2.0,224.0,92525.0
Belgium,Historical,EV stock,Cars,PHEV,2011,Vehicles,26.0,37239.0,271.0,8.89,2337.0,253.33,32.0,118.08,1537.0,4.54,233.0,61698.0
Belgium,Historical,EV stock,Cars,FCEV,2011,Vehicles,1.0,32589.0,165.0,6.64,2903.58,237.2,78.0,472.73,1694.05,2.0,197.0,51856.14
Belgium,Historical,EV sales share,Cars,EV,2011,percent,0.052000001072884,31430.0,461.21,6.49,1646.0,345.66,44.15,43.81,1950.0,5.0,188.41,51959.98
Belgium,Historical,EV sales,Cars,PHEV,2011,Vehicles,16.0,44421.0,217.33,6.57,4005.0,413.32,20.0,77.52,2363.0,4.0,188.02,51004.07
Belgium,Historical,EV stock,Cars,BEV,2011,Vehicles,320.0,38055.0,406.53,5.12,633.0,148.88,92.0,310.3,1830.38,4.48,218.0,74178.0
Belgium,Historical,EV sales,Cars,BEV,2011,Vehicles,280.0,59223.0,488.0,6.5,224.0,43.72,33.0,67.62,1389.0,5.0,185.29,99182.0
Belgium,Historical,EV stock,Vans,BEV,2011,Vehicles,79.0,54148.01,380.81,6.47,1235.0,205.96,58.73,193.31,1717.0,2.0,228.0,78822.0
Belgium,Historical,EV sales,Vans,BEV,2011,Vehicles,25.0,55606.68,-208.62,6.61,4549.63,190.76,90.0,900.0,1996.0,7.0,144.0,50212.47
Belgium,Historical,EV stock,Buses,BEV,2011,Vehicles,3.0,35981.0,451.67,5.23,2445.48,442.82,45.18,60.91,1798.2,7.0,260.0,51626.35
Belgium,Historical,EV stock,Buses,BEV,2012,Vehicles,3.0,33594.0,160.0,4.43,416.0,26.62,35.0,319.02,2429.0,4.55,263.0,58918.0
Belgium,Historical,EV sales,Vans,BEV,2012,Vehicles,260.0,71784.0,248.71,4.49,1799.61,106.43,59.92,304.76,1387.0,4.0,99.0,2073.0
Belgium,Historical,EV stock,Vans,BEV,2012,Vehicles,330.0,55278.81,198.0,6.61,4285.0,339.37,96.0,355.28,2458.0,4.59,243.0,60995.0
Belgium,Historical,EV sales,Cars,BEV,2012,Vehicles,570.0,54875.42,237.0,11.58,1811.0,124.44,80.0,381.36,1779.83,6.0,260.0,50316.19
Belgium,Historical,EV stock,Cars,BEV,2012,Vehicles,830.0,68515.0,517.0,8.84,-132.55,281.04,21.0,40.62,2162.0,7.0,275.0,63145.0
Belgium,Historical,EV sales,Cars,PHEV,2012,Vehicles,340.0,54706.11,295.55,6.47,1179.0,106.11,49.0,217.78,1747.55,4.0,186.78,50340.29
Belgium,Historical,EV sales share,Cars,EV,2012,percent,0.189999997615814,55283.05,422.0,6.47,3391.0,572.4,46.0,109.0,1721.0,2.0,187.27,50256.88
Belgium,Historical,EV stock,Cars,FCEV,2012,Vehicles,1.0,51030.0,336.0,6.56,1812.0,199.31,33.0,98.21,1432.0,3.0,186.74,71049.0
Belgium,Historical,EV stock,Cars,PHEV,2012,Vehicles,350.0,45256.0,578.0,6.22,851.0,513.1,31.0,53.63,2224.0,5.0,183.0,41398.0
Belgium,Historical,EV stock,Trucks,BEV,2012,Vehicles,7.0,44872.0,294.08,6.52,1351.63,108.06,78.0,328.94,1742.6,4.48,165.0,61310.0
Belgium,Historical,EV stock share,Buses,EV,2012,percent,0.018999999389052,36120.0,278.73,7.63,2905.81,301.13,69.0,346.73,1155.0,4.36,75.0,40151.0
Belgium,Historical,EV sales share,Vans,EV,2012,percent,0.46000000834465,55392.45,248.0,2.94,3649.35,315.46,51.0,205.65,1167.0,6.0,187.27,50246.76
Belgium,Historical,EV stock share,Vans,EV,2012,percent,0.052999999374151,55197.8,306.59,6.69,4891.0,608.44,56.0,246.03,1201.0,5.0,298.0,76019.0
Belgium,Historical,EV stock share,Cars,EV,2012,percent,0.021999999880791,61114.0,591.0,1.2,2489.76,606.65,79.67,142.13,1615.0,6.0,79.0,49865.96
Belgium,Historical,EV stock share,Trucks,EV,2012,percent,0.004800000227988,33360.0,486.0,6.46,1382.0,268.66,63.0,129.63,2465.0,4.0,219.0,44887.0
Belgium,Historical,EV stock share,Trucks,EV,2013,percent,0.004800000227988,49311.0,464.0,6.44,2401.0,456.66,50.0,107.76,1606.0,6.0,75.0,49538.0
Belgium,Historical,EV stock share,Cars,EV,2013,percent,0.032999999821186,49484.0,453.2,1.51,2976.0,571.39,40.0,83.33,1783.07,6.0,211.0,50670.61
Belgium,Historical,EV stock share,Vans,EV,2013,percent,0.06700000166893,54421.98,388.98,10.73,2600.0,409.76,56.64,170.05,1747.23,4.52,284.0,82912.0
Belgium,Historical,EV sales share,Vans,EV,2013,percent,0.189999997615814,51956.0,538.0,6.5,3945.82,726.3,95.0,176.58,1768.0,4.0,186.69,94207.0
Belgium,Historical,EV stock share,Buses,EV,2013,percent,0.018999999389052,78043.0,394.23,11.43,2298.0,368.99,36.0,74.23,1728.76,4.51,184.56,97043.0
Belgium,Historical,EV charging points,EV,Publicly available fast,2013,charging points,47.0,37268.0,529.0,7.48,2521.71,529.76,77.0,145.56,1751.74,4.42,91.0,51534.83
Belgium,Historical,EV charging points,EV,Publicly available slow,2013,charging points,330.0,38037.0,328.02,6.53,1684.0,228.01,28.0,107.47,1803.0,3.0,155.0,76480.0
Belgium,Historical,EV stock,Trucks,BEV,2013,Vehicles,7.0,68038.0,124.0,6.48,1601.0,79.41,60.0,483.87,1705.85,4.46,267.0,84443.0
Belgium,Historical,EV stock,Cars,PHEV,2013,Vehicles,590.0,54780.06,347.37,11.59,1405.51,135.37,68.0,222.22,1558.0,5.0,186.83,50331.3
Belgium,Historical,EV stock,Cars,FCEV,2013,Vehicles,1.0,50504.0,255.04,6.42,2478.61,274.86,72.09,335.88,2187.0,6.0,110.0,3210.0
Belgium,Historical,EV sales share,Cars,EV,2013,percent,0.119999997317791,55526.27,482.0,3.3,1763.0,522.33,24.0,49.79,2409.0,5.0,204.0,14485.0
Belgium,Historical,EV sales,Cars,PHEV,2013,Vehicles,60.0,54743.33,466.0,3.34,4632.43,797.42,39.0,83.69,1349.0,2.0,87.0,94581.0
Belgium,Historical,EV stock,Cars,BEV,2013,Vehicles,1200.0,53852.5,218.8,5.08,483.0,24.54,131.13,771.65,1239.0,4.29,233.0,85843.0
Belgium,Historical,EV sales,Cars,BEV,2013,Vehicles,500.0,55673.52,350.0,7.75,4852.0,679.28,91.0,337.75,1769.02,7.0,187.53,50201.35
Belgium,Historical,EV stock,Vans,BEV,2013,Vehicles,430.0,47428.0,103.0,11.56,1779.0,73.29,29.0,334.01,1754.0,4.0,187.0,43672.0
Belgium,Historical,EV sales,Vans,BEV,2013,Vehicles,110.0,73448.0,390.0,4.48,4381.0,730.09,39.0,100.0,2354.0,4.51,186.32,48963.67
Belgium,Historical,EV stock,Buses,BEV,2013,Vehicles,3.0,68560.0,398.0,4.02,3328.0,529.82,63.0,158.29,2449.0,4.0,186.38,49325.99
Belgium,Historical,EV stock,Buses,BEV,2014,Vehicles,7.0,55025.8,251.0,11.23,2411.16,238.46,58.07,275.37,1906.0,5.0,200.0,50293.66
Belgium,Historical,EV sales,Vans,BEV,2014,Vehicles,99.0,64095.0,560.0,6.37,2386.0,534.46,97.0,199.2,1735.93,4.46,191.0,49658.82
Belgium,Historical,EV stock,Buses,PHEV,2014,Vehicles,32.0,50630.0,545.0,9.29,2823.53,587.93,63.47,89.59,1560.0,4.42,96.0,50593.98
Belgium,Historical,EV stock,Vans,BEV,2014,Vehicles,520.0,55425.34,381.75,1.46,3781.0,528.95,25.0,70.42,1035.0,4.46,187.36,50241.94
Belgium,Historical,EV sales,Cars,BEV,2014,Vehicles,1300.0,54657.59,471.0,3.21,3203.0,603.45,72.0,152.87,1429.0,3.0,155.0,79833.0
Belgium,Historical,EV stock,Cars,BEV,2014,Vehicles,2200.0,68509.0,190.0,7.07,3739.0,284.16,57.0,300.0,1137.0,4.48,182.0,21046.0
Belgium,Historical,EV sales,Buses,BEV,2014,Vehicles,3.0,79840.0,585.0,6.27,-702.22,182.29,31.0,52.99,1074.0,2.0,191.0,90645.0
Belgium,Historical,EV sales share,Cars,EV,2014,percent,0.409999996423721,30498.0,387.0,4.87,1486.0,230.03,68.0,175.71,2267.0,4.52,111.0,52027.52
Belgium,Historical,EV stock,Cars,FCEV,2014,Vehicles,2.0,58985.0,335.0,6.35,781.0,104.65,73.19,259.7,2308.0,4.53,128.0,50046.34
Belgium,Historical,EV stock,Cars,PHEV,2014,Vehicles,1500.0,45129.0,535.0,9.13,498.42,324.0,57.0,106.54,2192.0,7.0,190.0,51021.75
Belgium,Historical,EV sales,Cars,PHEV,2014,Vehicles,650.0,35273.0,271.86,6.51,1542.0,162.22,34.0,129.28,2452.0,7.0,278.0,51691.59
Belgium,Historical,EV stock,Trucks,BEV,2014,Vehicles,11.0,69850.0,342.76,4.77,2544.59,354.44,59.75,215.02,1889.0,4.53,186.97,9181.0
Belgium,Historical,EV sales,Trucks,BEV,2014,Vehicles,1.0,64206.0,582.0,6.68,212.0,259.12,93.0,159.79,1929.0,3.0,173.0,40901.0
Belgium,Historical,EV charging points,EV,Publicly available fast,2014,charging points,55.0,65492.0,347.67,7.86,2042.84,267.92,86.0,319.06,1761.0,4.5,226.0,49568.1
Belgium,Historical,EV charging points,EV,Publicly available slow,2014,charging points,560.0,49490.0,329.0,6.67,4552.0,560.45,28.99,103.34,1037.0,6.0,145.0,50642.86
Belgium,Historical,EV stock share,Buses,EV,2014,percent,0.239999994635582,55860.81,357.0,3.43,2549.82,365.43,59.74,214.38,1747.22,2.0,187.87,10424.0
Belgium,Historical,EV sales share,Vans,EV,2014,percent,0.180000007152557,67536.0,140.23,6.54,2412.0,120.27,65.0,467.63,1213.0,4.0,108.0,49420.39
Belgium,Historical,EV stock share,Vans,EV,2014,percent,0.079000003635883,56182.33,208.0,6.66,2890.93,167.4,72.0,346.15,1136.0,4.54,271.0,896.0
Belgium,Historical,EV sales share,Buses,EV,2014,percent,0.259999990463257,35842.0,139.0,3.13,3548.0,197.27,22.0,158.27,2349.0,2.0,247.0,51613.92
Belgium,Historical,EV stock share,Cars,EV,2014,percent,0.06700000166893,54554.49,533.0,8.7,3586.95,709.32,58.32,73.17,1738.89,4.4,114.0,89007.0
Belgium,Historical,EV sales share,Trucks,EV,2014,percent,0.013000000268221,74686.0,237.0,9.4,3319.0,374.71,23.0,142.71,1922.0,5.0,184.95,97051.0
Belgium,Historical,EV stock share,Trucks,EV,2014,percent,0.00760000012815,54835.95,234.0,1.97,1325.0,91.39,78.67,400.0,2007.0,5.0,186.87,45345.0
Belgium,Historical,EV stock share,Trucks,EV,2015,percent,0.008399999700487,30610.0,240.4,11.13,3504.0,347.6,57.0,229.84,2147.0,5.0,189.45,20709.0
Belgium,Historical,EV stock share,Cars,EV,2015,percent,0.129999995231628,54486.46,284.0,6.4,363.0,41.24,40.0,140.85,1821.0,4.0,147.0,50371.18
Belgium,Historical,EV stock share,Vans,EV,2015,percent,0.08500000089407,55254.08,447.75,9.24,4551.0,711.77,76.0,160.34,1818.67,4.43,138.0,66765.0
Belgium,Historical,EV sales share,Vans,EV,2015,percent,0.109999999403954,77143.0,408.0,6.4,2452.0,400.17,53.23,134.8,1744.21,3.0,297.0,31786.0
Belgium,Historical,EV stock share,Buses,EV,2015,percent,0.529999971389771,49608.0,442.0,2.44,2745.39,372.17,98.0,221.72,1436.0,4.0,113.0,50667.86
Belgium,Historical,EV charging points,EV,Publicly available fast,2015,charging points,77.0,54295.14,314.0,7.8,2506.01,327.84,64.14,257.96,1911.0,4.49,217.0,87913.0
Belgium,Historical,EV charging points,EV,Publicly available slow,2015,charging points,1300.0,34114.0,9.83,8.83,2589.0,108.74,51.0,485.71,2391.0,4.49,188.3,51753.41
Belgium,Historical,EV stock,Trucks,BEV,2015,Vehicles,12.0,46610.0,333.0,11.12,2487.35,354.4,60.48,210.84,2189.0,4.5,162.0,72477.0
Belgium,Historical,EV sales,Cars,PHEV,2015,Vehicles,2500.0,56216.49,563.0,6.46,4641.0,886.42,80.28,159.86,1637.66,4.46,273.0,19813.0
Belgium,Historical,EV stock,Cars,PHEV,2015,Vehicles,3800.0,61917.0,321.38,11.28,887.0,75.93,59.0,243.54,1546.0,6.0,229.0,61504.0
Belgium,Historical,EV stock,Cars,FCEV,2015,Vehicles,8.0,38111.0,223.0,11.29,2378.76,201.46,82.0,390.09,2010.0,7.0,230.0,51478.38
Belgium,Historical,EV sales share,Cars,EV,2015,percent,0.769999980926514,37551.0,341.0,8.13,3927.0,535.64,67.0,258.02,1616.0,4.44,188.48,51488.77
Belgium,Historical,EV stock,Cars,BEV,2015,Vehicles,3300.0,72832.0,493.0,6.45,4758.76,783.08,84.0,170.39,1562.0,3.0,186.95,26462.0
Belgium,Historical,EV sales,Cars,FCEV,2015,Vehicles,2.0,67128.0,175.0,6.49,3049.8,249.97,56.05,336.62,1776.16,4.51,187.04,17282.0
Belgium,Historical,EV sales,Cars,BEV,2015,Vehicles,1400.0,43747.0,376.0,6.61,4070.0,579.44,57.9,202.8,1373.0,5.0,188.14,51052.91
Belgium,Historical,EV stock,Vans,BEV,2015,Vehicles,570.0,64286.0,491.0,11.2,4199.0,824.68,40.73,48.88,1975.1,6.0,247.0,45278.0
Belgium,Historical,EV stock,Buses,PHEV,2015,Vehicles,80.0,55671.46,429.18,5.94,2334.0,403.92,48.62,97.63,1771.0,3.0,250.0,16671.0
Belgium,Historical,EV sales,Vans,BEV,2015,Vehicles,68.0,78021.0,358.74,7.99,895.0,92.72,39.18,88.8,1745.42,2.0,87.0,48713.19
Belgium,Historical,EV stock,Buses,BEV,2015,Vehicles,7.0,55190.4,531.0,5.23,3213.0,679.88,71.0,89.12,2448.0,4.52,187.25,50263.97
Belgium,Historical,EV stock,Buses,BEV,2016,Vehicles,7.0,55919.55,550.0,8.32,2209.28,653.11,23.0,41.82,1985.0,7.0,98.0,1778.0
Belgium,Historical,EV sales,Vans,BEV,2016,Vehicles,140.0,55785.9,353.0,1.14,2567.98,334.61,68.0,192.63,1972.0,4.58,232.0,13788.0
Belgium,Historical,EV stock,Buses,PHEV,2016,Vehicles,110.0,55064.17,362.0,7.98,790.0,114.39,46.03,96.69,2303.0,2.0,187.2,25510.0
Belgium,Historical,EV stock,Vans,BEV,2016,Vehicles,690.0,69146.0,408.6,2.77,3233.59,568.69,62.49,161.14,2417.0,7.0,186.33,49286.8
Belgium,Historical,EV sales,Cars,BEV,2016,Vehicles,2100.0,54221.4,119.0,9.87,1905.0,39.68,44.0,322.86,1953.0,4.46,77.0,84248.0
Belgium,Historical,EV stock,Vans,PHEV,2016,Vehicles,1.0,64601.0,-90.03,8.06,1883.0,-103.91,87.0,743.59,2157.0,5.0,185.62,75702.0
Belgium,Historical,EV sales,Cars,FCEV,2016,Vehicles,7.0,55413.14,103.0,9.88,1898.55,64.35,48.0,466.02,1485.16,7.0,155.0,25698.0
